State,County,PovertyRate,MedianFamilyIncome,TractLOWI
Virginia,Roanoke City,498.9,1202810,42989
Virginia,Rockbridge,52.7,235094,7440
Virginia,Rockingham,216.5,1168765,23031
Virginia,Russell,128.4,327335,11856
Virginia,Salem,58.5,312040,6484
Virginia,Scott,114.6,292394,9071
Virginia,Shenandoah,102.5,518860,14855
Virginia,Smyth,173.1,423811,13335
Virginia,Southampton,124.3,236845,5795
Virginia,Spotsylvania,235.3,2647285,25834
Virginia,Stafford,170.9,2838008,19334
Virginia,Staunton,111.6,371867,8774
Virginia,Suffolk,316.5,2175893,22440
Virginia,Surry,23.5,126934,2514
Virginia,Sussex,91.4,191381,3272
Virginia,Tazewell,214.4,522216,19214
Virginia,Virginia Beach,840.9,8046031,100804
Virginia,Warren,87.5,595055,9673
Virginia,Washington,168.7,747652,19117
Virginia,Waynesboro,116.8,257455,8430
Virginia,Westmoreland,52,236108,6836
Virginia,Williamsburg,61.6,213742,3846
Virginia,Winchester,73.8,315749,11232
Virginia,Wise,251.7,523623,16946
Virginia,Wythe,89.2,311204,11077
Virginia,York,99.7,1281555,10597
Washington,Adams,112.7,254601,9727
Washington,Asotin,96.5,313795,8430
Washington,Benton,473.5,2687453,57363
Washington,Chelan,184.6,884041,27715
Washington,Clallam,347.9,1238757,24484
Washington,Clark,1294.7,7146830,129618
Washington,Columbia,17.5,50321,1738
Washington,Cowlitz,495.4,1292827,39426
Washington,Douglas,126.2,433811,15903
Washington,Ferry,72.7,134549,3636
Washington,Franklin,233.6,733927,35944
Washington,Garfield,12.4,58750,832
Washington,Grant,294.4,885709,42154
Washington,Grays Harbor,335.9,837126,27806
Washington,Island,207.8,1471562,19734
Washington,Jefferson,99.9,419558,9291
Washington,King,4799.7,38188620,483335
Washington,Kitsap,621.5,4124209,62209
Washington,Kittitas,181,494496,15813
Washington,Klickitat,45.2,158723,7936
Washington,Lewis,336,1058666,29934
Washington,Lincoln,55.2,239567,3282
Washington,Mason,253.1,769645,21821
Washington,Okanogan,219.9,487971,19474
Washington,Pacific,120.6,339674,8485
Washington,Pend Oreille,106.9,242347,5727
Washington,Pierce,2229.8,12177698,237564
Washington,San Juan,47.2,264849,4452
Washington,Skagit,429.3,1858899,40912
Washington,Skamania,60.8,279679,3633
Washington,Snohomish,1534.6,12315917,175205
Washington,Spokane,1756,6541693,160789
Washington,Stevens,229.9,605251,17642
Washington,Thurston,605.5,3627779,69379
Washington,Wahkiakum,21.9,49523,1468
Washington,Walla Walla,205.1,651612,20389
Washington,Whatcom,579,2241621,68421
Washington,Whitman,337.3,580408,19221
Washington,Yakima,1033.4,2243551,121337
West Virginia,Barbour,79.7,169660,7375
West Virginia,Berkeley,218.5,877817,35375
West Virginia,Boone,166.2,425964,9745
West Virginia,Braxton,63.9,135617,6603
West Virginia,Brooke,83.4,328771,8128
West Virginia,Cabell,853.7,1309666,39100
West Virginia,Calhoun,46.1,71274,3785
West Virginia,Clay,74.5,121766,4459
West Virginia,Doddridge,30.3,95021,3323
West Virginia,Fayette,258.2,508470,21145
West Virginia,Gilmer,63.6,93931,3215
West Virginia,Grant,51.7,148321,5099
West Virginia,Greenbrier,135.6,359357,14394
West Virginia,Hampshire,102.8,216170,11639
West Virginia,Hancock,135.2,408817,11411
West Virginia,Hardy,45.9,139612,6532
West Virginia,Harrison,373.2,1197668,25115
West Virginia,Jackson,109.9,329821,11228
West Virginia,Jefferson,183.5,1110741,15212
West Virginia,Kanawha,893,3064125,65303
West Virginia,Lewis,101.9,224668,6992
West Virginia,Lincoln,131.9,225722,10702
West Virginia,Logan,187.9,432538,14960
West Virginia,Marion,346.3,937472,20297
West Virginia,Marshall,151.9,454586,11845
West Virginia,Mason,108.8,267723,11664
West Virginia,McDowell,283.8,264407,12311
West Virginia,Mercer,357.3,746221,27929
West Virginia,Mineral,128.8,344419,12529
West Virginia,Mingo,163.6,308162,12009
West Virginia,Monongalia,602.4,1547680,35745
West Virginia,Monroe,50.6,137451,5934
West Virginia,Morgan,57.5,204025,7149
West Virginia,Nicholas,143.1,328954,10368
West Virginia,Ohio,369.9,1012364,15300
West Virginia,Pendleton,60.1,138902,3201
West Virginia,Pleasants,34.2,111635,2555
West Virginia,Pocahontas,60.5,194461,3503
West Virginia,Preston,111.5,423020,11722
West Virginia,Putnam,104.3,686565,14750
West Virginia,Raleigh,299.7,842539,29811
West Virginia,Randolph,114.7,353624,10697
West Virginia,Ritchie,53.3,147660,4468
West Virginia,Roane,95.8,165244,7374
West Virginia,Summers,79.9,181198,5486
West Virginia,Taylor,79.1,212784,6820
West Virginia,Tucker,43.9,158039,2903
West Virginia,Tyler,53.3,143537,3531
West Virginia,Upshur,130.6,288616,9515
West Virginia,Wayne,214.5,528056,17322
West Virginia,Webster,69.2,97134,5055
West Virginia,Wetzel,94.6,253599,6962
West Virginia,Wirt,38.1,84605,2669
West Virginia,Wood,469.2,1385659,33224
West Virginia,Wyoming,124.9,273139,10296
Wisconsin,Adams,91.4,365775,6559
Wisconsin,Ashland,123.3,344467,6954
Wisconsin,Barron,132.3,554818,16174
Wisconsin,Bayfield,66.4,275264,5240
Wisconsin,Brown,732.2,3417686,73345
Wisconsin,Buffalo,61.2,294917,4098
Wisconsin,Burnett,97.5,289881,6270
Wisconsin,Calumet,67.8,862468,9803
Wisconsin,Chippewa,125.3,679735,19169
Wisconsin,Clark,129.9,424574,14371
Wisconsin,Columbia,109.9,859871,12848
Wisconsin,Crawford,72.4,348154,5656
Wisconsin,Dane,1549.4,8421908,130402
Wisconsin,Dodge,189.1,1293856,22993
Wisconsin,Door,104.8,570367,7599
Wisconsin,Douglas,205.1,668562,14403
Wisconsin,Dunn,122.4,501052,14495
Wisconsin,Eau Claire,345,1337353,32803
Wisconsin,Florence,20.7,111168,1311
Wisconsin,Fond du Lac,211.1,1280537,27273
Wisconsin,Forest,70.9,202549,3575
Wisconsin,Grant,192.6,724006,16730
Wisconsin,Green,80.8,532785,9867
Wisconsin,Green Lake,71.5,363923,6463
Wisconsin,Iowa,61,407115,6712
Wisconsin,Iron,43,157769,2261
Wisconsin,Jackson,85.7,263055,7074
Wisconsin,Jefferson,210.3,1386214,22599
Wisconsin,Juneau,96.8,382078,9762
Wisconsin,Kenosha,594.6,2286318,53089
Wisconsin,Kewaunee,45.1,259569,5527
Wisconsin,La Crosse,402.2,1650652,35490
Wisconsin,Lafayette,55.3,308065,5220
Wisconsin,Langlade,90.8,305999,7611
Wisconsin,Lincoln,107,614331,8258
Wisconsin,Manitowoc,193.9,1178471,22794
Wisconsin,Marathon,344.7,1684166,37979
Wisconsin,Marinette,154.7,655881,14071
Wisconsin,Marquette,64.4,282809,5137
Wisconsin,Menominee,66.1,78386,2333
Wisconsin,Milwaukee,7166.6,16863477,399112
Wisconsin,Monroe,141.3,536478,15256
Wisconsin,Oconto,111.3,599149,10333
Wisconsin,Oneida,146.1,851464,11319
Wisconsin,Outagamie,382.6,2849314,42310
Wisconsin,Ozaukee,94.8,1755047,12588
Wisconsin,Pepin,26.7,122109,2258
Wisconsin,Pierce,109.8,605213,10380
Wisconsin,Polk,115.9,597059,14202
Wisconsin,Portage,226.5,906140,21858
Wisconsin,Price,81.6,336526,4871
Wisconsin,Racine,647.7,2854600,56827
Wisconsin,Richland,69.9,283504,6391
Wisconsin,Rock,628.4,2201056,53323
Wisconsin,Rusk,89.1,235976,6422
Wisconsin,Sauk,162.8,852357,19975
Wisconsin,Sawyer,107.5,286458,6489
Wisconsin,Shawano,120.8,601675,14140
Wisconsin,Sheboygan,251.1,1680423,32089
Wisconsin,St. Croix,91.3,1190080,15787
Wisconsin,Taylor,78,332104,7228
Wisconsin,Trempealeau,98.3,487162,8868
Wisconsin,Vernon,111.4,411248,10968
Wisconsin,Vilas,73.9,254518,8107
Wisconsin,Walworth,332.7,1484406,31260
Wisconsin,Washburn,62,270170,5807
Wisconsin,Washington,182.3,2282237,23026
Wisconsin,Waukesha,507.5,8047035,58486
Wisconsin,Waupaca,126.8,758676,15014
Wisconsin,Waushara,75.7,389628,8165
Wisconsin,Winnebago,560.3,2642609,47108
Wisconsin,Wood,197.2,1044819,22979
Wyoming,Albany,305.6,606587,15156
Wyoming,Big Horn,29.3,190506,3731
Wyoming,Campbell,50.2,609629,9145
Wyoming,Carbon,75,334073,4493
Wyoming,Converse,39.3,289527,3580
Wyoming,Crook,10.1,132848,1728
Wyoming,Fremont,129.2,619452,14643
Wyoming,Goshen,74.5,237452,4615
Wyoming,Hot Springs,18.5,120416,1487
Wyoming,Johnson,14.9,126573,2406
Wyoming,Laramie,207.9,1464172,24432
Wyoming,Lincoln,29.2,304783,5092
Wyoming,Natrona,195,1251497,21797
Wyoming,Niobrara,17.6,59500,908
Wyoming,Park,42.9,338674,7015
Wyoming,Platte,31.1,115253,3110
Wyoming,Sheridan,50.3,447569,7090
Wyoming,Sublette,17,163369,1847
Wyoming,Sweetwater,142.1,982021,11191
Wyoming,Teton,32.4,358221,5367
Wyoming,Uinta,42.5,195938,6955
Wyoming,Washakie,42.4,186641,2969
Wyoming,Weston,24.2,150466,2061
